"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"KM12",0.189067873459566,12.148,2.13,2.82898919529969,3.43421404014193,30.8710795223278,2.13857618552115
"KMS-11",0.527411976422512,7.0714,0.1152,0.130693966683753,0.695965400806278,4.32400026967838,0.114765977706227
"L-363",0.462199911451398,8.0576,0.1664,0.185643066717746,1.99842183398478,11.1257379499421,0.163674736471388
"MCAS",0.242290886598532,11.354,0.9463,2.66173644507463,0.968167727178126,31.3732298883136,0.959915644339489
"MHH-CALL-3",0.253813832463657,11.188,0.1765,NA,2.92943771401885,50.6517294945694,0.173748071793733
"MKN74",0.157444175723959,12.583,2.083,4.53949452058803,2.51564679645719,42.8583506299669,2.09431315165748
"RKO",0.437829146025069,8.4189,0.2231,0.279179251869737,1.06757442263077,10.779248462496,0.222384231664956
"SCC-25",0.331603241994585,10.014,0.3454,0.800297166962996,0.885767114045258,26.15516882914,0.34689938943751
"SNG-M",0.349701115863097,9.7386,0.4201,0.657171131430222,1.05838102107472,18.5556000873836,0.42399683832165
"SR",0.335326371178552,9.9491,0.8649,0.983777200568426,1.22671376331606,6.99236852246257,0.870088899981664
"AM-38",0.431054002116368,8.5538,0.1466,0.205274016374953,1.37670848584283,18.8685861378963,0.145501658730578
"AMO1",0.360456747422098,9.5736,0.676,0.784196271029074,0.97093506414368,6.4039547931858,0.680957558390371
"HEC-50B",0.205560611782211,11.908,1.36,16.2693109875748,0.591852798856117,38.2146565026783,1.41554426475067
"MC116",0.442144274445759,8.3551,0.193,0.227794480080073,1.59543631267514,12.5806440179716,0.189953412726153
"MOLM-16",0.443659542275045,8.3363,0.131,0.160417709640286,2.02756617648208,18.3998505440022,0.127928279399706
"SU-DHL-4",0.507486078635886,7.3746,0.1164,0.141790672091796,0.868346951591862,8.0872046684327,0.115719660615052
"SU-DHL-6",0.5061905233569,7.3887,0.1066,0.13686570554223,0.832807958440272,9.6506825299317,0.105794615087328
"CW-2",0.0988687499999995,13.529,0,NA,0,80.2262500000001,1e+06
"Fu97",0.110453371914117,13.333,673.2,653.815055557315,0.29355294156527,0,653.815055557315
"NCI-H2052",0.227168562670236,11.577,0.43,3.30906965698791,1.35109514434857,46.803273742604,0.432297328774782
"NCI-H2085",0,16.336,0.07292,NA,0,100,1e+06
"NCI-H520",0.127723701910771,13.049,1.482,NA,3.37389284010278,58.1171483114939,1.54075331272308
"SNU-398",0.168169813764418,12.47,0.8025,NA,0.808050170117908,54.5400492223808,0.822825703119729
"DBTRG-05MG",0.107329145014439,13.401,2.338,NA,4,59.5700823220259,2.32526891022538
"Kelly",0.425993616569802,8.5957,0.203,0.380176333169859,0.556048085009243,14.662992080459,0.203654026076388
"MDA-MB-231",0.16234763819072,12.553,0.4269,NA,1.19351120742565,61.743191847812,0.445419566886868
"ME-1 [Human leukemia]",0.254098342415145,11.168,1.846,2.27870207662884,1.34618678939372,11.6350741855394,1.87169289299786
"Mel JuSo",0.314896627004764,10.262,0.6194,1.12078765509809,0.882372087492971,19.9616336117504,0.629113870975612
"NB1",0.440692277817757,8.3508,0.3951,0.380946860340115,0.828395986192283,0,0.380946860340115
"NCI-H1373",0.214880517052763,11.733,1.493,1.95308587906665,3.69905992702755,29.6739189526336,1.53123349884692
"NCI-H1792",0.10633325725018,13.344,2.482,NA,4,55.8597576264381,3.00402927322
"A-549.1",0.15441611240394,12.675,0.6015,NA,1.17604955675481,60.934084351049,0.604755297450502
"NCI-H2122",0.0911630917335917,13.633,2.547,NA,4,64.1193861526607,2.61856122208516
"NCI-H508",0.303455226674237,10.428,1.008,1.32387890941617,1.09527152211686,12.2287639177617,1.02479009976941
"NCI-H460.1",0.23130845104708,11.531,1.613,1.92056420660805,4,22.3960475149476,1.65549985635348
