"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"RKN",0.0110424561705383,14.433,56.26,53.2336320786836,2.48284757130757,0,53.2336320786836
"RMG-I",0.0421179712485779,13.15,32.02,23.1419041532974,4,0,23.1419041532974
"RT-4",0.0266296299898183,14.373,539400,3160.49382716049,0.5,21.875,1000
"SK-OV-3",0.0615262440209944,14.308,0.1835,NA,0.0730084417115558,86.3485355840165,3.97255550321927
"TE-1",0.0449370330911149,13.394,21.69,22.3779233563337,4,0,22.3779233563337
"WM1799",0.0327582828639946,13.489,32.17,26.0641692042926,4,0,26.0641692042926
"WM793",0.0432942556231079,14.316,7.038e+09,NA,0.142153904342565,60.4610359379063,1e+06
"G-361",0.0340371833619616,13.636,25.71,25.6225005211227,4,0,25.6225005211227
"HeLa",0.0364866666666664,15.048,0.3076,NA,0,92.7026666666667,1e+06
"Hep-G2",0.10016,14.574,8.126e-56,NA,0,79.968,3.40939719993213e-05
"HPAC",0.0653466666666665,14.07,2.835e-53,NA,0,86.9306666666667,0.263252585284302
"Hs 852.T",0.05299297920555,14.475,0.2772,NA,0.0856958266036063,75.5624087440577,1e+06
"Hs 936.T",0.0568542957944072,14.142,6.012e+60,NA,0.029512690126091,88.880344009808,0.0554175816315724
"KYSE-70",0.00192666666666674,14.788,78.46,NA,0,99.6146666666667,3134.22032294727
"LXF 289",0.0179557409982101,14.832,0.1595,NA,4,97.9793984160726,0.00587857093802901
"NCI-H1435",0,14.996,0,NA,0,100,8680.60992300344
"NCI-H2023",0.00378481465026288,14.904,14.87,NA,4,95.1485780503457,15.6625777206457
"NCI-H2126",0,14.867,0.947,NA,0.00212325794332946,100,776.813804089545
"NUGC-3",0.127165011385662,13.063,0.0457,NA,0.0477263675935512,78.0403523731187,0.000311845986818836
"Panc 05.04",0.00688934305869226,14.766,0.36,NA,4,94.223984465745,10.3880593889295
"OAW28",0.0432060648031239,13.184,30.21,22.8417178998274,4,0,22.8417178998274
"TCC-PAN2",0.00160666666666581,14.424,44.45,NA,0,99.6786666666668,0.0475818106156934
"YAPC",0,15.247,0,NA,0.245796754440203,100,31.2731731636043
"ZR-75-1",0.0879203823806261,12.884,25.37,14.1264062936369,4,0.781502140474264,14.070880691416
"C2BBe1",0.0224107435658543,14.645,0.3118,NA,4,89.6534487387448,2.39538464032427
"ChaGo-K-1",0.0497013011962556,14.288,0.07351,NA,0.408806822936728,88.3384463936467,0.463713419200808
"COLO 668",0.0687641740795785,13.816,0.1743,NA,4,86.5711144581357,0.165327137492492
"COV362",0.0146261488134664,14.714,0.008585,NA,4,90.5227167667788,4.21149011744273
"DV-90",0.11197220291552,12.93,615.1,605.721112764266,0.280424044135777,0,605.721112764266
"EFO-27",0.0413052188195121,12.257,14.65,12.488369639949,3.95831754669597,0,12.488369639949
"HD-MY-Z",0.0133230769230765,14.92,2.568e-05,NA,0,97.3353846153847,0.00292949930031231
"NCI-H2170",0.0557310209437683,14.139,0.006719,NA,1.0222675981909,93.3616690215815,0.006645674326896
"NCI-H647",0.0765568107836094,13.785,0.03116,NA,1.22556220191293,89.0060093627143,0.030332724571241
"NCI-H810",0.0665532933929855,11.681,14.63,9.53158773473822,4,0,9.53158773473822
"OCI-AML-3",0,15.827,1.507e-09,NA,1,100,17
"PaTu 8988s",0.239076925298837,11.423,5.124e-168,NA,2.32901979824463,76.0923074468538,1e-06
"PC-3",0.0407038097930413,14.369,6.73e+28,NA,0.0816471761185619,91.5700553064238,0.431481097635876
"TE-5",0.0987023294303038,11.756,6.967,7.07711550044354,3.28246666814066,0,7.07711550044354
