"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"BT 112",0.194623704834897,12.144,1.526,2.00252680996276,4,34.6099830667257,1.49157677517713
"BT 164",0.198619649238179,12.02,1.976,2.54887193737983,3.0181474287527,26.480692003219,1.98528416899814
"CCF-STTG1",0.143125315241757,12.855,1.396,NA,1.39836384937848,53.1098570335302,1.38986621287963
"COLO 800",0.151818597407924,12.714,0.1378,NA,4,70.7985144733575,0.147685342632954
"DK-MG",0.206636389205809,11.902,1.189,6.19978467854894,0.80764209588646,36.8842699852391,1.18243896138463
"GP2d",0.344349613146515,9.8368,0.5538,0.666988423203276,1.48440387334098,12.5781422544309,0.548706852759044
"NCI-H1869",0.240943312810099,11.387,1.208,2.82002693313075,0.850448241988497,25.9216803303587,1.1942750333333
"HCC38",0.202520698624771,11.966,0.4366,NA,2.29243314308474,51.1230481783427,0.442879922411786
"IA-LM",0.0633114971054026,14.047,2.123,NA,2.2627354297898,75.8267786661779,2.16513204876145
"JHOM-1",0.17130766955567,12.444,1.398,2.73163970239087,3.06881169572569,43.9276868281143,1.37423728256885
"JHUEM-7",0.472600815616409,7.9047,0.1457,0.157217166391085,2.76999658972405,9.29391976617207,0.145968043717179
"JL-1",0.0628533260597873,14.084,0.2289,NA,4,87.0625979199706,0.210523307845525
"KYSE-450",0.196564899949876,11.921,2.257,3.04929252022676,4,17.9619933401211,2.7281796128798
"LC-1/sq-SF",0.241953375773844,11.372,0.6776,1.71579341786323,1.31551814647229,35.3938254390374,0.673304862795692
"RCM-1 [Human rectum adenocarcinoma]",0.186745847915796,12.208,1.511,4.11028554177916,1.36482873347586,37.4270976890962,1.49484956946931
"SNU-685",0.230166205834612,11.549,0.4296,2.10415805685956,1.4331289072238,44.8895591135546,0.428474672850412
"CCF-STTG1.1",0.153697034882333,12.67,3.213,14.2115434611501,0.861399365727264,36.885330295085,3.00545679722122
"VMRC-LCD",0.275676053149471,10.869,0.9326,1.28252176083828,1.51997841965726,20.0566966119514,0.915311773087372
"BT 224",0.0840149235348237,13.737,3.782,NA,1.77129034934866,59.9710451933126,3.7611675106509
"BT-549",0.30548570898395,10.422,1.135,1.26903618621903,1.13675179596042,6.48796821554235,1.12298713084853
"HeLa.1",0.365440821881042,9.5189,0.6686,0.672294407386803,3.63713871664159,2.73435755693257,0.661978994819158
"HCC202",0.191927914428945,12.125,0.5566,NA,1.87759810742915,51.1379912113422,0.554327786028924
"H-STS",0.271357702575489,11.049,1.562,1.58785393368301,4,8.32490106842006,1.51718034590298
"K029AX",0.183176142121512,12.262,0.7746,16.554303551222,1.3811338772076,49.2728307952279,0.773752619887591
"KRIJ",0.263055731411549,11.142,1.499,1.58201322335411,4,11.8713499314085,1.47836089261102
"KYSE-520",0.152946975370392,12.712,1.681,6.73396354816515,1.94400253345811,46.6641982713246,1.67282960683271
"LOX-IMVI",0.196924871428959,12.05,2.724,3.93382142403938,1.29424957927138,18.5481336764155,2.74955414309082
"NCI-H1623",0.238620763613336,11.423,1.707,2.64819754627041,0.986972262535787,17.8388608566599,1.69348839841801
"NCI-H716",0.235757262329778,11.469,1.801,2.31812423634559,1.50613603438914,15.9951354058676,1.79461851622527
"OE19",0.132283789412177,13.008,2.273,5.35535019929667,4,48.2826281931326,2.30548051900243
"OE33",0.22261481597322,11.664,0.8952,2.02842737524142,1.53613056741961,36.1427362028441,0.879771018040158
"PK-1",0.179608488322936,12.307,1.398,8.64304447497686,0.989901219554626,41.8389819743291,1.38487302754192
"PK-45H",0.192608744926227,12.111,1.073,9.67829387252518,0.867349011250047,42.6811866114571,1.05593667925664
"P-STS",0.192687831772236,12.096,2.161,3.02580898527854,2.27471412630052,26.2047227006423,2.18310477751468
"RERF-LC-Ad2",0.149700794140052,12.755,2.346,184.369442315175,0.640584516171048,47.0492342977706,2.22368673237433
"U-CH1",0.106177710154824,13.44,0.7494,NA,4,71.0692187786338,0.724756510414225
"697",0.558968656101221,6.6143,0.08819,0.09048243848675,1.38955687222831,1.84404230385258,0.0880682890587254
"A3/Kawakami",0.318846152900557,10.234,1.139,1.1448287262333,1.89302847278664,1.94177373314465,1.12112322887927
"CA46",0.414898386494466,8.7691,0.4828,0.469295379150144,0.657514790691442,0,0.469295379150144
"COR-L51",0.47849878425087,7.819,0.1591,0.173482368484335,1.67494448266051,6.65630085170974,0.159298946035973
"DU4475",0.368578065074961,9.4809,0.6774,0.679861313589638,2.0515811355263,1.6423890894471,0.668882895807287
"EB1",0.441764970617719,8.6275,0.1977,0.22116274779964,1.74485932552087,10.6167331345804,0.192887538129089
"EoL-1",0.53244091725961,7.0183,0.1256,0.126244361470053,1.55252658843571,0.61119205408958,0.125248200505586
"GA-10",0.470484890805536,7.9356,0.1893,0.194816108074058,3.91460152346002,5.13240800760129,0.18949991465198
"MOLT-3",0.493190480309401,7.6529,0.177,0.181345224641726,4,1.5429359433936,0.179929717069713
"Namalwa",0.466288947405957,8.0039,0.2108,0.222995070460417,1.50957217462252,3.972062571362,0.211096760332068
"OPM-2",0.408148135248372,8.8766,0.4517,0.458936780483266,1.17159977706479,1.31109449240139,0.448645267793333
"Pfeiffer",0.505473839606156,7.4081,0.1306,0.135423993724586,3.06511240292894,4.88913198648447,0.130953100768888
"SUP-M2",0.489579721761641,7.6494,0.1544,0.159660257654572,3.35461988117444,5.01637401353358,0.154706858974767
"Toledo",0.111082238723547,13.208,0.243,NA,1.51262037265016,66.4238314245244,1.05972817312959
"NCI-H1869.1",0.200816128701521,11.982,0.561,12.5848994378665,1.24785151400558,48.9905133923355,0.551594192342966
"COLO 829",0.183978594595976,12.24,0.1897,NA,2.26146645511617,62.8263178233166,0.191526253683536
"DAN-G",0.23896335634193,11.43,1.192,1.61062026454602,2.24115853822739,25.54521954384,1.17058065067875
"EJM",0.471920594896084,7.9237,0.1951,0.21848549984891,0.799476028406336,4.36053876780232,0.194918600379402
"GI-1",0.393758171908856,9.0926,0.4015,0.464062173774357,1.05692859641172,7.35352288642878,0.399218356786734
"Granta-519",0.540558326051956,6.8938,0.07373,0.082825809372764,1.43139758185392,7.89526484379827,0.0734550232676695
"HCC1500",0.0711807504335903,13.975,0.9581,NA,2.20411778357823,77.4895211526241,1.22983561169736
"IGR-1",0.223597186012555,11.643,0.6755,4.3545182846632,0.902942708321783,40.8089777344227,0.667211679105805
"NCI-H841",0.296522065722339,10.563,0.9517,1.1077046079051,1.85393902459158,13.4287159992658,0.935747010176272
"OCI-Ly10",0.398243959900276,9.0092,0.6226,0.583087093687344,0.596297701016339,0,0.583087093687344
"OCI-Ly19",0.4751019742507,7.8727,0.208,0.227297539746993,0.619742257582592,2.58569361499925,0.208633837323058
"OCI-Ly3",0.442460969653823,8.3595,0.2313,0.249582328156522,2.09536679372901,7.15366477626677,0.2318524252629
"U-118MG",0.128945923377489,13.066,0.7173,NA,0.86259765779866,65.4220173011066,0.707499547329213
"Lu-65",0.383806241009288,9.2501,0.5536,0.599048944837257,0.813280092483494,3.26825078028776,0.551269650550904
"NCI-H2081",0.321141110078445,10.197,0.6322,0.84563186939702,1.26132620066939,15.8892888078889,0.624469192087378
"NCI-H2141",0.223499634074505,11.313,0.001315,NA,1.08645517876305,73.4132883081002,0.00130771436190518
"A-172",0.243653145555986,11.353,3.448,6.44829985042739,0.446713129075103,11.1264179161843,3.67057931501639
"COV644",0.236520775507676,11.476,3.442,5.1103693042155,0.528273571052106,5.08460185002083,4.17146122706543
"IM95",0.46182207644507,8.0218,0.4864,0.294219552482282,0.450446456021176,0,0.294219552482282
"J82",0.290795997311769,10.57,3.803,2.17368071879927,0.578546451512913,0,2.17368071879927
"RD",0.325124014126295,10.131,0.9616,1.24384767208706,0.65165932955225,7.53502595265,0.968072659037145
"SK-UT-1",0.346891659580403,9.8033,0.7964,0.899247901041302,0.788628207466476,4.66408000821289,0.794243052585514
"T98G",0.239627850564895,11.408,0.7162,2.76679080273248,0.912646953430167,35.523178873842,0.711470690477472
"Becker",0.208994317061411,11.878,1.226,3.26844329369107,1.18198032064,34.4968003001561,1.21363914379493
"Hs 578T",0.507377310260604,7.3882,0.1704,0.160703869013309,0.282671743350355,0,0.160703869013309
"Hs 611.T",0.443014114507566,8.3414,0.1458,0.160259983056076,3.92025832255792,14.9259330819072,0.146401686392732
"JHH-4",0.195969638079324,12.06,9.78,9.83931492918888,0.509657451254002,0,9.83931492918888
"Karpas-422",0.301281828087997,10.524,1.302,1.30823336333415,4,3.41745191796632,1.285282308665
"KMRC-1",0.213922364843709,11.792,0.8752,3.86200664417919,1.02736275899076,39.2614671915345,0.864132076617495
"LP-1",0.368076059823232,9.4875,0.5157,0.672411554950476,0.742063215475974,8.97214322162316,0.515096656009372
"MDA-MB-468",0.317682776731774,10.244,1.096,1.13228037313339,1.52814915935507,3.41253354205777,1.08109465730375
"SH-4",0.374648536134946,9.3799,1.235,1.23438592348791,0.327715980046702,0,1.23438592348791
"SK-HEP-1",0.0741359825785383,13.885,4.622,NA,0.629546208633436,65.2500680856758,5.57768923875927
"SUP-HD1",0.37768485626813,9.328,0.3976,0.456214682550952,1.79937652649469,11.1231280123258,0.396677748212086
"AN3-CA",0.273048601332443,10.926,1.498,1.59516793057384,2.48398043725713,8.49776654889044,1.47992022391704
"ACHN",0.260845699462232,11.089,0.1522,0.483290045707695,4,49.4977968670399,0.15299780613797
"CMK",0.290657265535452,10.678,1.247,1.28369240921678,4,8.11130452469163,1.22812530783252
"EN",0.310264294039667,10.35,0.6319,0.934779206493104,1.17610616809967,18.6648227938269,0.628287504661243
"Kasumi-1",0.40536632119091,8.9265,0.4666,0.478093490668696,0.95252942314957,1.47863212473453,0.463261434121773
"NCI-H2342",0.114417058896217,13.278,2.075,NA,0.970053477430929,58.2488460805812,2.03721939833241
"OV-90",0.120334653370702,13.202,1.519,NA,3.49964332442967,59.4509296251621,1.50518031790603
"RERF-LC-MS",0.261487094931006,11.084,0.8225,1.27146741735032,1.68694587445064,26.6416982768616,0.809789261812143
"RPMI-6666",0.417786216519328,8.7315,0.3416,0.367911939195903,1.34827050910281,5.00934954764632,0.340203701473075
"SK-N-MC",0.325993577438419,10.124,1.071,1.07358782071878,1.80762012935347,1.50310439596042,1.05561156806896
"A-253",0.231472941947611,11.526,6.245,17.7122842672932,0.342368483614201,15.1716212806955,6.16023100069828
"BC-3C",0.395327097429923,9.052,0.6529,0.597696977570276,0.612776549621327,0,0.597696977570276
"C32 [Human melanoma]",0.227421635859174,11.588,0.8824,4.64536090327158,0.766696268975036,36.1518955050067,0.870501867809383
"CAL-85-1",0.392975609799676,9.0094,0.8092,0.592522250394141,0.694332430685095,0,0.592522250394141
"Hs 746.T",0.283228899262413,10.75,0.2639,1.2052884367011,0.999527820305378,39.1723934865852,0.260819205868419
"HSC-2",0.219230761345819,11.723,1.614,2.24895817797056,2.00812426896483,24.5680582183058,1.60612753299806
"HT-144",0.145694737109885,12.815,0.3956,NA,1.10983947311988,65.8509137248437,0.391784493245972
"VMRC-RCZ",0.215179632814011,11.773,0.6651,3.84382733510926,1.11307052256498,43.008798461883,0.656358609846841
"MES-SA",0.19729896659371,12.043,1.109,3.88728460083065,1.26376198386885,39.9282634619781,1.09399675083004
"NCI-H1105",0.323871710818572,10.151,0.9043,0.963054091167477,1.89115647650495,6.66885427218392,0.892846303458678
"NCI-H322",0.206258020184809,11.951,1.469,1.85907068291127,4,31.2574479217929,1.45465693805675
"OAW42",0.243153320473041,11.354,0.4764,1.98290196231669,1.159390520047,40.5985465708756,0.46914190512559
"PSN1",0.240569453714039,11.414,1.191,1.59360962803163,2.23373021830837,25.1429908969781,1.16547002256562
"T24",0.204924629724519,11.927,0.6146,23.1136392104849,0.797121172877969,47.2606381086943,0.604677021366109
"TE 441.T",0.321978511106998,10.195,0.5007,0.709557545636362,1.46191446131281,20.1021526806939,0.4991397176367
"TT2609-C02",0.158761912995703,12.621,0.1726,NA,2.39488250964871,68.3812334569336,0.17770908158766
"Caki-1",0.138401840532463,12.925,0.1005,NA,1.56917860570136,75.2307249501226,0.0985268063438567
"COR-L105",0.208769446088947,11.869,0.7967,4.42864778802603,1.069116640443,42.115747125553,0.78690664189692
"DMS 273",0.29610563795327,10.571,1.362,1.41625609262247,1.5679152318829,3.83362551728273,1.34600309805502
"ESS-1",0.340604624093635,9.8953,0.8457,0.881347543405743,1.39638316254271,3.79242861573936,0.832941753726538
"G-402",0.222565268984227,11.67,1.679,2.63356094506368,1.33229407586545,22.7585012910229,1.66949383673866
"HOS",0.182323294801254,12.268,2.113,3.21187478852776,2.32144113995697,30.8838572221472,2.12267441425687
"Hs 294T",0.240824032966808,11.387,0.7698,3.07877839322804,0.831124528417691,34.3866143095461,0.758925089581449
"JHH-6",0.0679448788998807,13.981,125,128.164489345062,0.547976864859182,0,128.164489345062
"MFE-319",0.238133429539345,11.441,0.9539,1.38780293774207,2.36675709457876,30.5616784609431,0.93102957932596
"MOLP-8",0.388155641454613,9.1764,0.3173,0.433952881387568,0.971295994352324,13.2646341598308,0.315936873648968
"NCI-H1339",0.254629842927876,11.198,1.349,1.68207472520724,1.82655363037856,17.6207783308269,1.32597092725547
"OV7",0.284975287244632,10.525,18.7,2.46294408840972,0.547564075775161,0,2.46294408840972
"Panc 03.27",0.489931127697616,7.643,0.138,0.14731120253189,2.36388381189275,6.88724207509398,0.138359064878043
"PLC/PRF/5",0.273371582365616,10.899,0.7977,1.68002157976211,0.893020304254672,24.6202579108576,0.786238642667746
"SCC-9",0.245485815341475,11.317,0.7467,4.84356690195582,0.631696248071015,34.8207555229716,0.733828247150981
"SK-LMS-1",0.146523036542874,12.801,0.2262,NA,2.22473802987709,69.3925273236151,0.226687947591673
"SK-MEL-2",0.164706443274233,12.532,2.045,3.01350316569584,4,37.4222542811864,2.13417414172149
"JHH-2",0.257257326945837,11.142,1.127,2.17774382901637,0.878678513595815,22.2335058051137,1.11503196543059
"HLF",0.32505301781549,10.123,0.8667,1.085922197002,0.814043424431589,8.79080820142764,0.856327140059822
"JHH-1",0.299701371453957,10.508,1.337,1.43053537950042,1.06196700977971,3.91749234291878,1.32474506997762
"OAW28.1",0.318987798286809,10.216,0.6119,1.24482324414951,0.65204304686073,18.6348077695317,0.608851742509434
"OV56",0.237955110200659,11.449,1.452,1.75126976697743,2.69718693218275,21.1614496206766,1.42805021451234
"Panc 02.03",0.156396535237496,12.671,1.269,4.31569618698893,4,49.5764857510687,1.30925840170341
"SNU-475",0.161416131733319,12.577,0.7484,NA,0.682500110953591,56.8233754777965,0.738174932656735
"TOV-21G",0.239350528827266,11.418,0.9285,1.27045821743276,2.96481546475447,30.254762851025,0.928670491944337
