"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"MOLT-13",0.41634613230486,8.6473,0.2883,0.363975026988485,4,18.5134893233811,0.324235243381556
"NCI-H2172",0,15,10810000,NA,0.987955860672262,100,8.37040475079469
"Reh",0.479009264288633,7.9391,0.2571,0.282294635375118,4,9.50449546403338,0.267800773782025
"EFE-184",0.013150193981082,14.654,0,NA,3.28708499069064,98.6849797365496,7.71075954192173e-05
"GaMG",0.0015908378966949,14.971,0.1086,129.034453474182,4,0,129.034453474182
"HEC-151",0.0519624999999991,14.176,0,NA,0,89.6075000000002,0.034489670707272
"HSC-4",0.0468485959009733,14.299,5.203e+29,NA,0.0634997435080086,89.4104949074897,14.3624507409488
"HuH-6 Clone 5",0,15,144800000,NA,1,100,0.26
"PaTu 8902",0.0805310462734194,13.791,0.002145,NA,0.584055023502713,90.8732832584707,0.00216979899407704
"A-549.2",0.0132811413662897,14.374,51.4,NA,4,67.2692755828806,23.5792591043727
"SNU-840",0,16.584,37.26,NA,1,100,0.032
"SNU-C5",0,17.024,5.365e-08,NA,1,100,66
"Sq-1",0,16.499,0.2725,NA,0.898422429673633,100,0.0075594250970319
"SW1088",0,15,45170,NA,1,100,0.26
"TYK-nu",0.0192430843105798,14.723,0.02094,NA,0.118793518148373,96.383601774173,0.118928333894408
"UM-UC-3",0,15,0,NA,1,100,0.0041
"LS123",0,16.147,1.109e-11,NA,1,100,66
"SK-MEL-28",0.0633187499999999,14.228,1.586e-55,NA,0,87.33625,5.69305742950746e-06
"SK-MEL-31",0,15.212,0.3623,NA,0.955483617712932,100,0.712922166067323
"SK-MEL-5",0,16.858,0.00346,NA,1,100,0.0081
"SNU-407",0,15.916,1.017e-11,NA,1.03780313590186,100,2.90547028690249
"SNU-61",0,15.934,0,NA,1.4745049823649,100,49580.481889209
"Calu-6",0.0505499999999998,14.606,0.2683,NA,0,89.89,2.19973189115183
"Caov-3",0,15,66390,NA,1,100,66
"EBC-1",0,15,7.853e+11,NA,1,100,0.016
"HEY A8",0,16.155,2.974e-05,NA,1,100,0.52
"HT-1376",0,15.648,0.3908,NA,0,100,0.0196045910621949
"HT-55",0,15,0,NA,0.697848621790887,100,520.184694458167
"HuP-T4",0,17.573,0.04847,NA,1,100,0.0041
"IPC-298",0.0133019821443761,14.795,0,NA,4,98.636181708468,0.0023132505645015
"L3.3",0.0276754635384156,14.579,9.344e-171,NA,0.966678250626269,97.2322764570216,1e-06
"LOX-IMVI",0.00559938012273908,14.888,0.819,92.213633089897,4,0,92.213633089897
"NCI-H1755",0.015837963187844,14.999,264.6,NA,4,83.0297695841737,25.1244648718305
"OVK18",0,15,943700000,NA,1,100,0.0041
"SK-LU-1",0,16.743,0.01444,NA,0.00294884782222848,100,976.819544195002
"SK-MEL-30",0,15,3596000,NA,1,100,2.1
"SW620",0.00540940868747985,14.918,17.49,NA,4,95.6243768749582,18.2630263487339
"VMRC-RCW",0,15,621100000,NA,1,100,0.0081
"HCC1143",0,15,42310000,NA,1,100,0.13
"L-1236",0.0128658148225523,17.039,0,NA,4,80.3125931031131,34.0140187316493
"MDA-MB-435",0,17.157,0,NA,1,100,0.0081
"MDST8",0,15.582,0.03288,NA,0.94379716083452,100,0.0105518437772046
"MM1.S",0,18.042,4.071e-09,NA,1,100,0.002
"NCI-H1184",0,16.939,0.1618,NA,0,100,1e+06
"A-375.1",0,18.39,6.313e-06,NA,1,100,0.26
"PK-59",0,17.156,0.001342,NA,1,100,66
"RKN",0,15,936900000,NA,1,100,0.0041
"RMG-I",0,16.993,6.377e-20,NA,1,100,17
"RT-4",0,16.191,1.717e-12,NA,1.01792194998381,100,0.464578957465311
"SK-OV-3",0,16.556,3.504e-05,NA,1,100,2.1
"TE-1",0,15.372,0.2504,NA,0,100,0.318927480660918
"WM1799",0,16.529,0,NA,1,100,0.52
"WM793",0,16.363,0.006445,NA,1,100,0.002
"G-361",0,17.461,0.001289,NA,1,100,66
"HeLa",0.0489687499999999,14.159,0,NA,0,90.20625,0.00893560262182167
"Hep-G2",0,14.999,5266,NA,0,100,3.82764999846539
"HPAC",0,15.279,0.2711,NA,0,100,9.14583071042639
"Hs 852.T",0.0515790075615533,14.218,8.433,NA,0.993261840657537,73.4198825254042,10.1351729925
"Hs 936.T",0.0234408981089092,14.646,40.48,NA,1.94082109729986,64.3717149384055,39.0041317261843
"KYSE-70",0,16.928,0.002118,NA,1,100,0.0041
"LXF 289",0,15,473800000,NA,1,100,0.032
"NCI-H1435",0,15,646900000,NA,1,100,0.26
"NCI-H2023",0,16.361,0.003241,NA,1,100,0.0041
"NCI-H2126",0,16.748,0.001151,NA,1,100,0.032
"NUGC-3",0,16.65,0.1971,NA,1,100,0.26
"Panc 05.04",0,17.941,4.523e-27,NA,0,100,418014.351864497
"OAW28",0,17.523,0.0003865,NA,1,100,0.002
"TCC-PAN2",0,16.797,0.0003337,NA,1,100,0.26
"YAPC",0,15.867,0.03536,NA,1,100,0.016
"ZR-75-1",0,16.207,2.062e-07,NA,1,100,0.0081
"C2BBe1",0,15.498,0.3804,NA,0,100,1e+06
"ChaGo-K-1",0.0395120009151737,14.564,0.1543,NA,4,93.4504300759848,0.124059980348116
"COV362",0,15,6.006e+19,NA,0,100,1e+06
"EFO-27",0,15.199,1.059,NA,0,100,1e+06
"HD-MY-Z",NA,NA,NA,NA,NA,NA,NA
"NCI-H2170",0.00624999999999998,14.612,0,NA,0,98.75,1e-06
"NCI-H647",0.0450163219950464,14.42,0.1389,31752883.4269174,0.195896431988914,24.6033730364759,1e+06
"NCI-H810",NA,NA,NA,NA,NA,NA,NA
"OCI-AML-3",NA,NA,NA,NA,NA,NA,NA
"PaTu 8988s",0.100338406735679,13.517,0.1595,NA,4,82.7551287668473,0.155049212092323
"PC-3",0,15.362,0.9265,NA,0.42754916269318,100,0.00217021173614805
"TE-5",NA,NA,NA,NA,NA,NA,NA
"UACC-257",0.0482122133163845,14.215,0.004064,NA,4,91.9089625288273,0.133995046818646
"UACC-62",0.0689375,13.961,0.0007501,NA,0,86.2125,10032.0354066804
"BICR 6",0.222706666666666,11.769,3.92e-05,NA,0,55.4586666666668,0.000117157858817147
"BT 145",NA,NA,NA,NA,NA,NA,NA
"BT179",0,15,0,NA,0,100,1e+06
"EC-GI-10",0,15.475,0.4393,NA,0,100,1e+06
"EFO-21",0,15,1.054e+15,NA,0,100,1e+06
"FTC-133",0.0669874999999999,14.004,0.002588,NA,0,86.6025,1e+06
"LK-2",0.143509889611737,12.843,0.00501,NA,0.668522572899832,83.1585709382727,0.00482533351486172
"LNCaP clone FGC",NA,NA,NA,NA,NA,NA,NA
"LS1034",0.0020064360934501,14.836,0.1579,121.494097661484,4,0,121.494097661484
"MKN7",0.00622666666666644,15.137,8.453,NA,0,98.7546666666667,102290.982899086
"HCC1428",0.165310819897424,12.659,5.749e-06,NA,1.71541338215468,83.4689158523547,1e-06
"OE21",0,15,1.178e+14,NA,0,100,1e+06
"MKN74",0,15.65,0.3466,NA,0,100,0.0882711553622125
"SH-10-TC",0.101386666666667,13.53,9.878e-10,NA,0,79.7226666666667,10.9996560701672
"SNU-449",0.0186927708218694,14.709,0.2227,NA,4,96.5414586090532,0.173397394893817
"T3M-10",0,15,210400000,NA,0,100,1e+06
"BT 112",NA,NA,NA,NA,NA,NA,NA
"BT 164",NA,NA,NA,NA,NA,NA,NA
"CCF-STTG1",0,15.527,0.1934,NA,0,100,1e+06
"COLO 800",0.0800733333333333,13.933,0.4988,NA,0,83.9853333333333,1e+06
"DK-MG",0,15.807,1.292,NA,0,100,1e+06
"GP2d",NA,NA,NA,NA,NA,NA,NA
"NCI-H1869",0.0498437500000001,14.253,0.0008643,NA,0,90.03125,0.0444949744328466
"HCC38",0,15,3.652e+11,NA,0,100,1e+06
"IA-LM",NA,NA,NA,NA,NA,NA,NA
"JHOM-1",0.0304533333333333,14.54,0,NA,0,93.9093333333333,0.178451941330255
"JL-1",0.253158280364189,11.069,0,NA,2.59464057047624,74.5903332153493,0.00081548554024706
"KYSE-450",0.0586937500000005,14.41,0.2011,NA,0,88.2612499999999,0.0483307748223317
"LC-1/sq-SF",0.0454600000000002,14.787,0.01018,NA,0,90.908,248.924033275518
"RCM-1 [Human rectum adenocarcinoma]",0.070293333333333,14.006,0.0004004,NA,0,85.9413333333334,0.314509143956122
"SNU-685",0.0713102724416467,14.14,0.004436,NA,1.03560009820084,91.2582956638994,0.0101558886379441
"CCF-STTG1.1",0,14.89,0,NA,0,100,1e+06
"VMRC-LCD",0.116586666666667,13.344,3.535,NA,0,76.6826666666666,0.120765090497052
"BT 224",0,15.712,0.09743,NA,0.853548760677498,100,0.0961963664923256
"BT-549",0,15,126600,NA,1,100,0.032
"HeLa.1",0.151871174077944,12.704,0.1195,NA,2.06435495659767,84.8128814340748,3.04682739462716e-06
"H-STS",0,17.515,0.3562,NA,0.215928669908788,100,1e+06
"K029AX",0.014264285714287,15.132,0.2415,NA,0,97.1471428571426,0.00261910915773786
"KYSE-520",0,17.232,0.4283,NA,1,100,0.065
"LOX-IMVI.1",0,15.449,0.5502,NA,0,100,0.0625315466510118
